index,FECHA,TMAX,TMIN,NOMBRE
9608,2025-02-23 00:00:00,0.6,-3.4,BASE SAN MARTIN
9609,2025-02-23 00:00:00,30.2,19.8,BENITO JUAREZ
9610,2025-02-23 00:00:00,30.5,20.5,BERNARDO DE IRIGOYEN AERO
9611,2025-02-23 00:00:00,34.1,19.5,BOLIVAR AERO
9612,2025-02-23 00:00:00,31.6,25,BUENOS AIRES OBSERVATORIO
9613,2025-02-23 00:00:00,NaN,NaN,MAYO AERO
9614,2025-02-23 00:00:00,41.1,30,CATAMARCA AERO
9615,2025-02-23 00:00:00,25.6,NaN,AERO
9616,2025-02-23 00:00:00,27.6,NaN,AERO
9617,2025-02-23 00:00:00,23.5,10,CHAPELCO AERO
9618,2025-02-23 00:00:00,41,26,CHEPES
9619,2025-02-23 00:00:00,28.9,16.6,COMODORO RIVADAVIA AERO
9620,2025-02-23 00:00:00,34.4,21.8,CONCORDIA AERO
9621,2025-02-23 00:00:00,37.5,21.4,CORDOBA AERO
9622,2025-02-23 00:00:00,39.5,25.8,CORDOBA OBSERVATORIO
9623,2025-02-23 00:00:00,32,20,CORONEL SUAREZ AERO
9624,2025-02-23 00:00:00,38.8,23.5,CORRIENTES AERO
9625,2025-02-23 00:00:00,21.6,NaN,AERO
9626,2025-02-23 00:00:00,27,14.3,EL BOLSON AERO
9627,2025-02-23 00:00:00,18.3,NaN,CALAFATE AERO
9628,2025-02-23 00:00:00,31.5,22.8,EL PALOMAR AERO
9629,2025-02-23 00:00:00,24,NaN,DE AVIACION MILITAR AERO
9630,2025-02-23 00:00:00,22.6,12.7,ESQUEL AERO
9631,2025-02-23 00:00:00,32.6,24,EZEIZA AERO
9632,2025-02-23 00:00:00,38.7,24.4,FORMOSA AERO
9633,2025-02-23 00:00:00,36,22,GENERAL PICO AERO
9634,2025-02-23 00:00:00,21,10,GOBERNADOR GREGORES AERO
9635,2025-02-23 00:00:00,33.4,21,GUALEGUAYCHU AERO
9636,2025-02-23 00:00:00,33.2,21.8,IGUAZU AERO
9637,2025-02-23 00:00:00,39,20,ITUZAINGO
9638,2025-02-23 00:00:00,34.1,20.2,JUJUY AERO
9639,2025-02-23 00:00:00,33.2,18.6,JUJUY U N
9640,2025-02-23 00:00:00,34.6,22,JUNIN AERO
9641,2025-02-23 00:00:00,30.9,20.8,LA PLATA AERO
9642,2025-02-23 00:00:00,24,7.5,LA QUIACA OBSERVATORIO
9643,2025-02-23 00:00:00,42.5,27.9,LA RIOJA AERO
9644,2025-02-23 00:00:00,38.5,23.5,LABOULAYE AERO
9645,2025-02-23 00:00:00,31,22,LAS FLORES
9646,2025-02-23 00:00:00,38.6,25.5,LAS LOMITAS
9647,2025-02-23 00:00:00,35.8,16.4,MALARGUE AERO
9648,2025-02-23 00:00:00,28.4,11.8,MAQUINCHAO
9649,2025-02-23 00:00:00,31.3,22.8,MAR DEL PLATA AERO
9650,2025-02-23 00:00:00,36.9,23,MARCOS JUAREZ AERO
9651,2025-02-23 00:00:00,23,NaN,MORENO AERO
9652,2025-02-23 00:00:00,26.6,NaN,AERO
9653,2025-02-23 00:00:00,21,NaN,OBSERVATORIO
9654,2025-02-23 00:00:00,35.6,22,MERCEDES AERO (CTES)
9655,2025-02-23 00:00:00,22.8,NaN,AERO
9656,2025-02-23 00:00:00,32.5,20,METAN
9657,2025-02-23 00:00:00,21.8,NaN,CASEROS AERO
9658,2025-02-23 00:00:00,31.8,23.8,MORON AERO
9659,2025-02-23 00:00:00,38.2,15.4,NEUQUEN AERO
9660,2025-02-23 00:00:00,33.5,23.3,NUEVE DE JULIO
9661,2025-02-23 00:00:00,35,25,OBERA
9662,2025-02-23 00:00:00,30.4,19.9,OLAVARRIA AERO
9663,2025-02-23 00:00:00,38.5,23.9,ORAN AERO
9664,2025-02-23 00:00:00,23.8,NaN,AERO
9665,2025-02-23 00:00:00,27.7,12.1,PASO DE INDIOS
9666,2025-02-23 00:00:00,35.5,21.5,PASO DE LOS LIBRES AERO
9667,2025-02-23 00:00:00,35.4,23.2,PEHUAJO AERO
9668,2025-02-23 00:00:00,12.5,NaN,MORENO AERO
9669,2025-02-23 00:00:00,29.8,20.4,PIGUE AERO
9670,2025-02-23 00:00:00,38.2,23.3,PILAR OBSERVATORIO
9671,2025-02-23 00:00:00,37,22.3,POSADAS AERO
9672,2025-02-23 00:00:00,41.8,25.7,PRESIDENCIA ROQUE SAENZ PEÑA AERO
9673,2025-02-23 00:00:00,25.6,13.4,PUERTO DESEADO AERO
9674,2025-02-23 00:00:00,32.5,20.8,PUERTO MADRYN AERO
9675,2025-02-23 00:00:00,30.6,21.6,PUNTA INDIO B.A.
9676,2025-02-23 00:00:00,40.5,24,RAFAELA AERO
9677,2025-02-23 00:00:00,39,24.1,RECONQUISTA AERO
9678,2025-02-23 00:00:00,41.6,24.5,RESISTENCIA AERO
9679,2025-02-23 00:00:00,22.4,NaN,CUARTO AERO
9680,2025-02-23 00:00:00,17.4,10.4,RIO GALLEGOS AERO
9681,2025-02-23 00:00:00,15,8.8,RIO GRANDE B.A.
9682,2025-02-23 00:00:00,40.5,25.8,RIVADAVIA
9683,2025-02-23 00:00:00,36.8,23,ROSARIO AERO
9684,2025-02-23 00:00:00,32,18.4,SALTA AERO
9685,2025-02-23 00:00:00,15.3,NaN,ANTONIO OESTE AERO
9686,2025-02-23 00:00:00,30.6,21.8,SAN FERNANDO AERO
9687,2025-02-23 00:00:00,38,27.8,SAN JUAN AERO
9688,2025-02-23 00:00:00,25.2,9.3,SAN JULIAN AERO
9689,2025-02-23 00:00:00,39,28.5,SAN LUIS AERO
9690,2025-02-23 00:00:00,36.1,26.5,SAN MARTIN (MZA)
9691,2025-02-23 00:00:00,34,22.9,SAN RAFAEL AERO
9692,2025-02-23 00:00:00,22.2,8.2,SANTA CRUZ AERO
9693,2025-02-23 00:00:00,34.6,19.9,SANTA ROSA AERO
9694,2025-02-23 00:00:00,40.1,23.6,SANTA ROSA DE CONLARA AERO
9695,2025-02-23 00:00:00,42.1,27,SANTIAGO DEL ESTERO AERO
9696,2025-02-23 00:00:00,38.5,23.7,SAUCE VIEJO AERO
9697,2025-02-23 00:00:00,41.6,25.2,SUNCHALES AERO
9698,2025-02-23 00:00:00,29.6,19.8,TANDIL AERO
9699,2025-02-23 00:00:00,21.5,NaN,AERO
9700,2025-02-23 00:00:00,42,26.5,TERMAS DE RIO HONDO AERO
9701,2025-02-23 00:00:00,40,23,TINOGASTA
9702,2025-02-23 00:00:00,34.4,19.8,TRELEW AERO
9703,2025-02-23 00:00:00,36,23.2,TRENQUE LAUQUEN
9704,2025-02-23 00:00:00,32.2,22.6,TRES ARROYOS
9705,2025-02-23 00:00:00,40,27.4,TUCUMAN AERO
9706,2025-02-23 00:00:00,7.2,NaN,AERO
9707,2025-02-23 00:00:00,33.5,15.4,USPALLATA
9708,2025-02-23 00:00:00,35.5,22.4,VENADO TUERTO AERO
9709,2025-02-23 00:00:00,16.6,NaN,AERO
9710,2025-02-23 00:00:00,40.7,24.8,VILLA DE MARIA DEL RIO SECO
9711,2025-02-23 00:00:00,39.7,27.4,VILLA DOLORES AERO
9712,2025-02-23 00:00:00,30.2,22.3,VILLA GESELL AERO
9713,2025-02-23 00:00:00,39.6,21.7,VILLA REYNOLDS AERO
9714,2025-02-22 00:00:00,29.2,21.8,AEROPARQUE AERO
9715,2025-02-22 00:00:00,36.6,21.6,AZUL AERO
9716,2025-02-22 00:00:00,37.6,21.8,BAHIA BLANCA AERO
9717,2025-02-22 00:00:00,19.6,11.8,BARILOCHE AERO
9718,2025-02-22 00:00:00,-1.6,-8.1,BASE BELGRANO II
9719,2025-02-22 00:00:00,5.4,1.1,BASE CARLINI (EX JUBANY)
9720,2025-02-22 00:00:00,2.1,-2.6,BASE ESPERANZA
9721,2025-02-22 00:00:00,1,-6.9,BASE MARAMBIO
9722,2025-02-22 00:00:00,2.8,-0.2,BASE ORCADAS
9723,2025-02-22 00:00:00,2.9,-2.2,BASE SAN MARTIN
9724,2025-02-22 00:00:00,37,20.4,BENITO JUAREZ
9725,2025-02-22 00:00:00,31.1,19.5,BERNARDO DE IRIGOYEN AERO
9726,2025-02-22 00:00:00,36.1,21.5,BOLIVAR AERO
9727,2025-02-22 00:00:00,30.9,23,BUENOS AIRES OBSERVATORIO
9728,2025-02-22 00:00:00,NaN,NaN,MAYO AERO
9729,2025-02-22 00:00:00,40.4,27.9,CATAMARCA AERO
9730,2025-02-22 00:00:00,27.1,NaN,AERO
9731,2025-02-22 00:00:00,26,NaN,AERO
9732,2025-02-22 00:00:00,25.4,11.5,CHAPELCO AERO
9733,2025-02-22 00:00:00,39.5,22,CHEPES
9734,2025-02-22 00:00:00,30.5,20.9,COMODORO RIVADAVIA AERO
9735,2025-02-22 00:00:00,31,20.3,CONCORDIA AERO
9736,2025-02-22 00:00:00,36.1,20.8,CORDOBA AERO
9737,2025-02-22 00:00:00,38.4,26.5,CORDOBA OBSERVATORIO
9738,2025-02-22 00:00:00,36.4,21.9,CORONEL SUAREZ AERO
9739,2025-02-22 00:00:00,38.1,26,CORRIENTES AERO
9740,2025-02-22 00:00:00,20.5,NaN,AERO
9741,2025-02-22 00:00:00,24.5,17,EL BOLSON AERO
9742,2025-02-22 00:00:00,17.9,NaN,CALAFATE AERO
9743,2025-02-22 00:00:00,31,23.1,EL PALOMAR AERO
9744,2025-02-22 00:00:00,19.8,NaN,DE AVIACION MILITAR AERO
9745,2025-02-22 00:00:00,23.3,14,ESQUEL AERO
9746,2025-02-22 00:00:00,32.9,21.4,EZEIZA AERO
9747,2025-02-22 00:00:00,38,25.6,FORMOSA AERO
9748,2025-02-22 00:00:00,38.2,24.8,GENERAL PICO AERO
9749,2025-02-22 00:00:00,20.5,12.5,GOBERNADOR GREGORES AERO
9750,2025-02-22 00:00:00,29.1,21,GUALEGUAYCHU AERO
9751,2025-02-22 00:00:00,35.6,20.3,IGUAZU AERO
9752,2025-02-22 00:00:00,39.5,23,ITUZAINGO
9753,2025-02-22 00:00:00,33.2,20.2,JUJUY AERO
9754,2025-02-22 00:00:00,31.2,18.8,JUJUY U N
9755,2025-02-22 00:00:00,33.4,23,JUNIN AERO
9756,2025-02-22 00:00:00,29,19.9,LA PLATA AERO
9757,2025-02-22 00:00:00,23.5,8.4,LA QUIACA OBSERVATORIO
9758,2025-02-22 00:00:00,41.6,25.4,LA RIOJA AERO
9759,2025-02-22 00:00:00,38.1,24.5,LABOULAYE AERO
9760,2025-02-22 00:00:00,35,20,LAS FLORES
9761,2025-02-22 00:00:00,37.7,25.2,LAS LOMITAS
9762,2025-02-22 00:00:00,35.1,14.2,MALARGUE AERO
9763,2025-02-22 00:00:00,28,13,MAQUINCHAO
9764,2025-02-22 00:00:00,36,19.9,MAR DEL PLATA AERO
9765,2025-02-22 00:00:00,36.6,24.7,MARCOS JUAREZ AERO
9766,2025-02-22 00:00:00,22.5,NaN,MORENO AERO
9767,2025-02-22 00:00:00,25.2,NaN,AERO
9768,2025-02-22 00:00:00,23.2,NaN,OBSERVATORIO
9769,2025-02-22 00:00:00,35.8,22.4,MERCEDES AERO (CTES)
9770,2025-02-22 00:00:00,23.4,NaN,AERO
9771,2025-02-22 00:00:00,33,20.5,METAN
9772,2025-02-22 00:00:00,22.4,NaN,CASEROS AERO
9773,2025-02-22 00:00:00,31.5,23,MORON AERO
9774,2025-02-22 00:00:00,37.3,14.2,NEUQUEN AERO
9775,2025-02-22 00:00:00,34.5,22.8,NUEVE DE JULIO
9776,2025-02-22 00:00:00,36.4,20.1,OLAVARRIA AERO
9777,2025-02-22 00:00:00,37,24.2,ORAN AERO
9778,2025-02-22 00:00:00,27,NaN,AERO
9779,2025-02-22 00:00:00,28.4,15.1,PASO DE INDIOS
9780,2025-02-22 00:00:00,34.7,22.7,PASO DE LOS LIBRES AERO
9781,2025-02-22 00:00:00,35.2,24.7,PEHUAJO AERO
9782,2025-02-22 00:00:00,20,12.2,PERITO MORENO AERO
9783,2025-02-22 00:00:00,36.5,23,PIGUE AERO
9784,2025-02-22 00:00:00,37.2,24.2,PILAR OBSERVATORIO
9785,2025-02-22 00:00:00,37.2,25.2,POSADAS AERO
9786,2025-02-22 00:00:00,41,25.4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
9787,2025-02-22 00:00:00,29,18.6,PUERTO DESEADO AERO
9788,2025-02-22 00:00:00,34.1,12.4,PUERTO MADRYN AERO
9789,2025-02-22 00:00:00,29.5,23.7,PUNTA INDIO B.A.
9790,2025-02-22 00:00:00,39.5,26.2,RAFAELA AERO
9791,2025-02-22 00:00:00,38.6,26.8,RECONQUISTA AERO
9792,2025-02-22 00:00:00,40.8,25.3,RESISTENCIA AERO
9793,2025-02-22 00:00:00,19.4,NaN,CUARTO AERO
9794,2025-02-22 00:00:00,20.7,9,RIO GALLEGOS AERO
9795,2025-02-22 00:00:00,17.8,7.4,RIO GRANDE B.A.
9796,2025-02-22 00:00:00,39,25.3,RIVADAVIA
9797,2025-02-22 00:00:00,32.6,25.7,ROSARIO AERO
9798,2025-02-22 00:00:00,31,18.1,SALTA AERO
9799,2025-02-22 00:00:00,15.5,NaN,ANTONIO OESTE AERO
9800,2025-02-22 00:00:00,30.4,22.6,SAN FERNANDO AERO
9801,2025-02-22 00:00:00,42.4,24.5,SAN JUAN AERO
9802,2025-02-22 00:00:00,25.4,15.4,SAN JULIAN AERO
9803,2025-02-22 00:00:00,39.2,24.4,SAN LUIS AERO
9804,2025-02-22 00:00:00,40.5,24.7,SAN MARTIN (MZA)
9805,2025-02-22 00:00:00,39.5,21.7,SAN RAFAEL AERO
9806,2025-02-22 00:00:00,23,14,SANTA CRUZ AERO
9807,2025-02-22 00:00:00,41.4,24.3,SANTA ROSA AERO
9808,2025-02-22 00:00:00,40.6,19.5,SANTA ROSA DE CONLARA AERO
9809,2025-02-22 00:00:00,40.7,25.5,SANTIAGO DEL ESTERO AERO
9810,2025-02-22 00:00:00,36.6,27.2,SAUCE VIEJO AERO
9811,2025-02-22 00:00:00,41.4,27.2,SUNCHALES AERO
9812,2025-02-22 00:00:00,35.9,21.7,TANDIL AERO
9813,2025-02-22 00:00:00,20.8,NaN,AERO
9814,2025-02-22 00:00:00,40.2,25,TERMAS DE RIO HONDO AERO
9815,2025-02-22 00:00:00,39.5,22.5,TINOGASTA
9816,2025-02-22 00:00:00,33,14.8,TRELEW AERO
9817,2025-02-22 00:00:00,37.6,25.2,TRENQUE LAUQUEN
9818,2025-02-22 00:00:00,36.8,23,TRES ARROYOS
9819,2025-02-22 00:00:00,38,25.6,TUCUMAN AERO
9820,2025-02-22 00:00:00,8.2,NaN,AERO
9821,2025-02-22 00:00:00,35.6,15,USPALLATA
9822,2025-02-22 00:00:00,33,24.2,VENADO TUERTO AERO
9823,2025-02-22 00:00:00,41.1,23.7,VICTORICA
9824,2025-02-22 00:00:00,16.9,NaN,AERO
9825,2025-02-22 00:00:00,39.5,26.5,VILLA DE MARIA DEL RIO SECO
9826,2025-02-22 00:00:00,39,24.9,VILLA DOLORES AERO
9827,2025-02-22 00:00:00,35.1,16.8,VILLA GESELL AERO
9828,2025-02-22 00:00:00,39.5,21,VILLA REYNOLDS AERO
9829,2025-02-21 00:00:00,32,24.6,AEROPARQUE AERO
9830,2025-02-21 00:00:00,37.3,16.3,AZUL AERO
9831,2025-02-21 00:00:00,37.1,18.4,BAHIA BLANCA AERO
9832,2025-02-21 00:00:00,24.7,6.2,BARILOCHE AERO
9833,2025-02-21 00:00:00,2.4,-6.6,BASE BELGRANO II
9834,2025-02-21 00:00:00,4.3,2.1,BASE CARLINI (EX JUBANY)
9835,2025-02-21 00:00:00,5.2,-0.4,BASE ESPERANZA
9836,2025-02-21 00:00:00,1.6,-2.9,BASE MARAMBIO
9837,2025-02-21 00:00:00,4.8,0.4,BASE ORCADAS
9838,2025-02-21 00:00:00,4.5,-2.2,BASE SAN MARTIN
9839,2025-02-21 00:00:00,35.5,17.2,BENITO JUAREZ
9840,2025-02-21 00:00:00,30.3,21,BERNARDO DE IRIGOYEN AERO
9841,2025-02-21 00:00:00,36.5,18.5,BOLIVAR AERO
9842,2025-02-21 00:00:00,35.2,25.6,BUENOS AIRES OBSERVATORIO
9843,2025-02-21 00:00:00,36,20,CAMPO DE MAYO AERO
9844,2025-02-21 00:00:00,39,23.9,CATAMARCA AERO
9845,2025-02-21 00:00:00,26.4,NaN,AERO
9846,2025-02-21 00:00:00,24,NaN,AERO
9847,2025-02-21 00:00:00,27,11.6,CHAPELCO AERO
9848,2025-02-21 00:00:00,36.5,25,CHEPES
9849,2025-02-21 00:00:00,30,17.9,COMODORO RIVADAVIA AERO
9850,2025-02-21 00:00:00,35.3,24.5,CONCORDIA AERO
9851,2025-02-21 00:00:00,35.4,19.8,CORDOBA AERO
9852,2025-02-21 00:00:00,36.5,23.1,CORDOBA OBSERVATORIO
9853,2025-02-21 00:00:00,33.4,16.9,CORONEL SUAREZ AERO
9854,2025-02-21 00:00:00,37,24,CORRIENTES AERO
9855,2025-02-21 00:00:00,21.1,NaN,AERO
9856,2025-02-21 00:00:00,25,11.5,EL BOLSON AERO
9857,2025-02-21 00:00:00,23.4,NaN,CALAFATE AERO
9858,2025-02-21 00:00:00,35.5,24,EL PALOMAR AERO
9859,2025-02-21 00:00:00,18.6,NaN,DE AVIACION MILITAR AERO
9860,2025-02-21 00:00:00,23.3,10.5,ESQUEL AERO
9861,2025-02-21 00:00:00,36.5,24.2,EZEIZA AERO
9862,2025-02-21 00:00:00,38.2,25.5,FORMOSA AERO
9863,2025-02-21 00:00:00,36,21.1,GENERAL PICO AERO
9864,2025-02-21 00:00:00,26,11,GOBERNADOR GREGORES AERO
9865,2025-02-21 00:00:00,34.2,22.6,GUALEGUAYCHU AERO
9866,2025-02-21 00:00:00,34.6,22.8,IGUAZU AERO
9867,2025-02-21 00:00:00,37.6,23,ITUZAINGO
9868,2025-02-21 00:00:00,32,18.5,JUJUY AERO
9869,2025-02-21 00:00:00,30.4,15.8,JUJUY U N
9870,2025-02-21 00:00:00,34.6,20,JUNIN AERO
9871,2025-02-21 00:00:00,33.7,22,LA PLATA AERO
9872,2025-02-21 00:00:00,23.3,9.8,LA QUIACA OBSERVATORIO
9873,2025-02-21 00:00:00,37.6,24,LA RIOJA AERO
9874,2025-02-21 00:00:00,36.5,20.5,LABOULAYE AERO
9875,2025-02-21 00:00:00,37.5,22,LAS FLORES
9876,2025-02-21 00:00:00,36.4,25,LAS LOMITAS
9877,2025-02-21 00:00:00,34.6,12.4,MALARGUE AERO
9878,2025-02-21 00:00:00,28.7,8.6,MAQUINCHAO
9879,2025-02-21 00:00:00,36.6,18.9,MAR DEL PLATA AERO
9880,2025-02-21 00:00:00,35.3,22.3,MARCOS JUAREZ AERO
9881,2025-02-21 00:00:00,23.8,NaN,MORENO AERO
9882,2025-02-21 00:00:00,23.2,NaN,AERO
9883,2025-02-21 00:00:00,22.4,NaN,OBSERVATORIO
9884,2025-02-21 00:00:00,35,23.6,MERCEDES AERO (CTES)
9885,2025-02-21 00:00:00,24,NaN,AERO
9886,2025-02-21 00:00:00,30.9,19,METAN
9887,2025-02-21 00:00:00,23.6,NaN,CASEROS AERO
9888,2025-02-21 00:00:00,35.8,22.8,MORON AERO
9889,2025-02-21 00:00:00,34.4,18.3,NEUQUEN AERO
9890,2025-02-21 00:00:00,35.6,22,NUEVE DE JULIO
9891,2025-02-21 00:00:00,37.7,17.8,OLAVARRIA AERO
9892,2025-02-21 00:00:00,34,22.1,ORAN AERO
9893,2025-02-21 00:00:00,26,NaN,AERO
9894,2025-02-21 00:00:00,26.5,NaN,DE INDIOS
9895,2025-02-21 00:00:00,36.2,23,PASO DE LOS LIBRES AERO
9896,2025-02-21 00:00:00,35.5,21.2,PEHUAJO AERO
9897,2025-02-21 00:00:00,23.9,12.4,PERITO MORENO AERO
9898,2025-02-21 00:00:00,33.2,19.3,PIGUE AERO
9899,2025-02-21 00:00:00,34.6,22,PILAR OBSERVATORIO
9900,2025-02-21 00:00:00,35.7,25.3,POSADAS AERO
9901,2025-02-21 00:00:00,39.1,25,PRESIDENCIA ROQUE SAENZ PEÑA AERO
9902,2025-02-21 00:00:00,29.5,15.8,PUERTO DESEADO AERO
9903,2025-02-21 00:00:00,31.2,16,PUERTO MADRYN AERO
9904,2025-02-21 00:00:00,32.2,21.5,PUNTA INDIO B.A.
9905,2025-02-21 00:00:00,37.3,26,RAFAELA AERO
9906,2025-02-21 00:00:00,36.5,25.1,RECONQUISTA AERO
9907,2025-02-21 00:00:00,39.3,23.5,RESISTENCIA AERO
9908,2025-02-21 00:00:00,21.7,NaN,CUARTO AERO
9909,2025-02-21 00:00:00,26,4.2,RIO GALLEGOS AERO
9910,2025-02-21 00:00:00,18,6.3,RIO GRANDE B.A.
9911,2025-02-21 00:00:00,35,24.3,RIVADAVIA
9912,2025-02-21 00:00:00,35.4,23.2,ROSARIO AERO
9913,2025-02-21 00:00:00,30.6,17.8,SALTA AERO
9914,2025-02-21 00:00:00,13.1,NaN,ANTONIO OESTE AERO
9915,2025-02-21 00:00:00,35,22.8,SAN FERNANDO AERO
9916,2025-02-21 00:00:00,40.3,23.4,SAN JUAN AERO
9917,2025-02-21 00:00:00,29,15.1,SAN JULIAN AERO
9918,2025-02-21 00:00:00,36,23.1,SAN LUIS AERO
9919,2025-02-21 00:00:00,39.2,23.6,SAN MARTIN (MZA)
9920,2025-02-21 00:00:00,36.8,22.4,SAN RAFAEL AERO
9921,2025-02-21 00:00:00,27.5,13.6,SANTA CRUZ AERO
9922,2025-02-21 00:00:00,34.9,20.4,SANTA ROSA AERO
9923,2025-02-21 00:00:00,36.6,17.3,SANTA ROSA DE CONLARA AERO
9924,2025-02-21 00:00:00,38.2,23.8,SANTIAGO DEL ESTERO AERO
9925,2025-02-21 00:00:00,36.7,25.8,SAUCE VIEJO AERO
9926,2025-02-21 00:00:00,38.5,26.1,SUNCHALES AERO
9927,2025-02-21 00:00:00,36.5,16.8,TANDIL AERO
9928,2025-02-21 00:00:00,20,NaN,AERO
9929,2025-02-21 00:00:00,23.5,NaN,DE RIO HONDO AERO
9930,2025-02-21 00:00:00,37,21,TINOGASTA
9931,2025-02-21 00:00:00,32.5,16.4,TRELEW AERO
9932,2025-02-21 00:00:00,35.6,22.4,TRENQUE LAUQUEN
9933,2025-02-21 00:00:00,35.2,19.1,TRES ARROYOS
9934,2025-02-21 00:00:00,35.4,23.2,TUCUMAN AERO
9935,2025-02-21 00:00:00,10.1,NaN,AERO
9936,2025-02-21 00:00:00,32,13.7,USPALLATA
9937,2025-02-21 00:00:00,36.7,20,VENADO TUERTO AERO
9938,2025-02-21 00:00:00,35.1,20.7,VICTORICA
9939,2025-02-21 00:00:00,19.6,NaN,AERO
9940,2025-02-21 00:00:00,38.2,22.4,VILLA DE MARIA DEL RIO SECO
9941,2025-02-21 00:00:00,35.9,22.4,VILLA DOLORES AERO
9942,2025-02-21 00:00:00,37,19.5,VILLA GESELL AERO
9943,2025-02-21 00:00:00,36.1,19,VILLA REYNOLDS AERO
9944,2025-02-20 00:00:00,29.7,22,AEROPARQUE AERO
9945,2025-02-20 00:00:00,34,14.8,AZUL AERO
9946,2025-02-20 00:00:00,32.4,19.9,BAHIA BLANCA AERO
9947,2025-02-20 00:00:00,23,10.8,BARILOCHE AERO
9948,2025-02-20 00:00:00,-0.9,-13.5,BASE BELGRANO II
9949,2025-02-20 00:00:00,4.3,1,BASE CARLINI (EX JUBANY)
9950,2025-02-20 00:00:00,6.3,-2.2,BASE ESPERANZA
9951,2025-02-20 00:00:00,1,-4.2,BASE MARAMBIO
9952,2025-02-20 00:00:00,5.5,0,BASE ORCADAS
9953,2025-02-20 00:00:00,5.1,-0.3,BASE SAN MARTIN
9954,2025-02-20 00:00:00,34.2,14.8,BENITO JUAREZ
9955,2025-02-20 00:00:00,29,19,BERNARDO DE IRIGOYEN AERO
9956,2025-02-20 00:00:00,35.1,16.5,BOLIVAR AERO
9957,2025-02-20 00:00:00,32.5,22.8,BUENOS AIRES OBSERVATORIO
9958,2025-02-20 00:00:00,33.5,16,CAMPO DE MAYO AERO
9959,2025-02-20 00:00:00,35.6,24,CATAMARCA AERO
9960,2025-02-20 00:00:00,19.5,NaN,AERO
9961,2025-02-20 00:00:00,22.5,NaN,AERO
9962,2025-02-20 00:00:00,25.4,11.2,CHAPELCO AERO
9963,2025-02-20 00:00:00,35.5,20,CHEPES
9964,2025-02-20 00:00:00,29.9,17.3,COMODORO RIVADAVIA AERO
9965,2025-02-20 00:00:00,34.6,19.5,CONCORDIA AERO
9966,2025-02-20 00:00:00,32.4,17,CORDOBA AERO
9967,2025-02-20 00:00:00,33.9,22.5,CORDOBA OBSERVATORIO
9968,2025-02-20 00:00:00,34.7,17.3,CORONEL SUAREZ AERO
9969,2025-02-20 00:00:00,32.4,23.5,CORRIENTES AERO
9970,2025-02-20 00:00:00,15.6,NaN,AERO
9971,2025-02-20 00:00:00,28.5,6,EL BOLSON AERO
9972,2025-02-20 00:00:00,20.3,NaN,CALAFATE AERO
9973,2025-02-20 00:00:00,33,19.5,EL PALOMAR AERO
9974,2025-02-20 00:00:00,20.2,NaN,DE AVIACION MILITAR AERO
9975,2025-02-20 00:00:00,22.7,11.6,ESQUEL AERO
9976,2025-02-20 00:00:00,33.8,20.6,EZEIZA AERO
9977,2025-02-20 00:00:00,33.3,23.4,FORMOSA AERO
9978,2025-02-20 00:00:00,34.7,20.5,GENERAL PICO AERO
9979,2025-02-20 00:00:00,25.5,12,GOBERNADOR GREGORES AERO
9980,2025-02-20 00:00:00,33.5,18.7,GUALEGUAYCHU AERO
9981,2025-02-20 00:00:00,31.5,22.4,IGUAZU AERO
9982,2025-02-20 00:00:00,35.5,20,ITUZAINGO
9983,2025-02-20 00:00:00,29.1,16.5,JUJUY AERO
9984,2025-02-20 00:00:00,26.6,18.1,JUJUY U N
9985,2025-02-20 00:00:00,33.1,17.3,JUNIN AERO
9986,2025-02-20 00:00:00,31.5,17.4,LA PLATA AERO
9987,2025-02-20 00:00:00,24.5,9.5,LA QUIACA OBSERVATORIO
9988,2025-02-20 00:00:00,37.6,20,LA RIOJA AERO
9989,2025-02-20 00:00:00,35,14,LABOULAYE AERO
9990,2025-02-20 00:00:00,33.5,17,LAS FLORES
9991,2025-02-20 00:00:00,32,23,LAS LOMITAS
9992,2025-02-20 00:00:00,30.2,10.8,MALARGUE AERO
9993,2025-02-20 00:00:00,29.5,8.9,MAQUINCHAO
9994,2025-02-20 00:00:00,34.5,16.2,MAR DEL PLATA AERO
9995,2025-02-20 00:00:00,33,18.2,MARCOS JUAREZ AERO
9996,2025-02-20 00:00:00,18.8,NaN,MORENO AERO
9997,2025-02-20 00:00:00,21.6,NaN,AERO
9998,2025-02-20 00:00:00,19,NaN,OBSERVATORIO
9999,2025-02-20 00:00:00,32.8,20.8,MERCEDES AERO (CTES)
10000,2025-02-20 00:00:00,19.4,NaN,AERO
10001,2025-02-20 00:00:00,28.6,16.5,METAN
10002,2025-02-20 00:00:00,20.9,NaN,CASEROS AERO
10003,2025-02-20 00:00:00,33.3,20.4,MORON AERO
10004,2025-02-20 00:00:00,35.3,17.9,NEUQUEN AERO
10005,2025-02-20 00:00:00,33.5,17.9,NUEVE DE JULIO
10006,2025-02-20 00:00:00,34.5,14.3,OLAVARRIA AERO
10007,2025-02-20 00:00:00,31,21.7,ORAN AERO
10008,2025-02-20 00:00:00,20.2,NaN,AERO
10009,2025-02-20 00:00:00,29,NaN,DE INDIOS
10010,2025-02-20 00:00:00,34,20.8,PASO DE LOS LIBRES AERO
10011,2025-02-20 00:00:00,35,19.8,PEHUAJO AERO
10012,2025-02-20 00:00:00,21.2,13.1,PERITO MORENO AERO
